,Date,Symbol,USD,Deposit Rate,Deposit Rewards,Borrow Rate,Borrow Rewards,availableLiquidity,totalVariableDebt
165,05-26-2021,USDC,1.001447343331283443689560325992767,0.01757058813191149613,0.03393832672936110354,0.02945646558124106163,0.0512140285206285333,448781617.366655,881636957.175286
166,05-26-2021,DAI,1.002598399155347445808682834341369,0.04344570737156507196,0.05542183274744406001,0.05994278488353406308,0.0688363925937746699,159486703.730107646971708978,658914308.097034011359995497
167,05-26-2021,USDT,1.000858823246885936574506398142427,0.0377888141978660952,0.12787787401990285745,0.04659594145993219037,0.14197780792653300181,35119635.890874,318513859.981021
168,05-27-2021,USDC,0.9950090295952254261731179132892663,0.01843703347499713729,0.02818638962261456741,0.03017400849885125091,0.04152176468715774399,518310738.84835,1095530373.91568
169,05-27-2021,DAI,0.9956712770187201212711974919941452,0.04586855434487755636,0.04719931152707045079,0.06321708662034643056,0.05855857969774942014,186825185.883809435007453278,776284177.566493103049723327
170,05-27-2021,USDT,0.9995871238188975290541767266989894,0.03081724179378769935,0.1206638452896764253,0.03901075622091665659,0.13753167507414984279,46024164.237143,329233381.179193
171,05-28-2021,USDC,0.9993978166036986086775673365036644,0.01776447153306270472,0.02509358826566359747,0.02961853901671346805,0.0376596302050611928,534485588.464501,1067333799.739178
172,05-28-2021,DAI,0.997200196481542927799478991379578,0.02823738600399223435,0.04260015139821745203,0.03960736884581526281,0.05379091725227858545,196900349.989263423857288249,749545190.140907370791769045
173,05-28-2021,USDT,0.9974150763307502082635646141192334,0.02717746039835738508,0.1019062479598417447,0.036634639479533935,0.12368523710784780507,69150343.389461,323561942.754344
174,05-29-2021,USDC,0.9993843958511708487381886878761861,0.01734667470320874488,0.02367703164778302488,0.02926817232540439393,0.03595903875424041746,556021220.236607,1071887673.917684
175,05-29-2021,DAI,0.9955105277360463072713169485596968,0.02792599484844207098,0.04054086737439911851,0.03938837592801690677,0.05147546611764007022,201828734.434890991398772258,748295584.245878441132018114
176,05-29-2021,USDT,0.9979508788737618509336146384319912,0.02611968232153017401,0.09810743377765928252,0.03591463288666899521,0.12146206065459159746,75873398.122456,318726752.562128
177,05-30-2021,USDC,1.000541227798946804348951804142267,0.01704158829782214035,0.0239593612932230538,0.02900965211687024163,0.03671203030204112483,577929470.861198,1085797881.58777
178,05-30-2021,DAI,1.000093526178872314814551427938686,0.02821810918562813454,0.0376682286984641962,0.03959384715501761346,0.04757888910792282586,220050191.447356832110410747,836362118.579810049850063759
179,05-30-2021,USDT,1.000302605994081803918627704022033,0.02642238620401864939,0.0908734277655571229,0.03612214272797476527,0.11185554421657943402,81733700.234625,353988193.784951
180,05-31-2021,USDC,1.003567344964746131355585043641672,0.01711818895061435095,0.02383841279607656512,0.02907477711398436813,0.03644472808902661272,607274116.477618,1148349119.671943
181,05-31-2021,DAI,1.001747289043683957353345822069697,0.02845050208706501763,0.0387945460547909901,0.039756552281119522,0.04880106404499172305,221605235.454731499247723775,859147459.810735134744716998
182,05-31-2021,USDT,0.9995956333605258679407185814880744,0.02600337627820652966,0.08801073028826572518,0.03583458311564301414,0.10919794143078833507,92630614.675511,384783442.70052
183,06-01-2021,USDC,1.00055048018884466142353887953328,0.01708916857605262406,0.02259027833391434179,0.02905012150252113307,0.03456603091251225649,612185018.429563,1154785878.166115
184,06-01-2021,DAI,1.0017971088000003158165385492001,0.02813758435375313828,0.03591988478952116876,0.03953731314548401679,0.04543561970803742117,232559437.822418697140198456,877862643.802988359746218613
185,06-01-2021,USDT,1.000619069977461231445161810394653,0.02788738842878339245,0.07213267873101496443,0.037110038859282423,0.08641774619843544464,91509508.149979,462078738.323773
186,06-02-2021,USDC,1.003760537909794432490690512871892,0.01729378795212708292,0.02297593914785665638,0.02922352168815605891,0.03494776096330235763,598509649.958037,1148640658.775867
187,06-02-2021,DAI,1.003461969295722132153831109512286,0.02806877475924724911,0.03597840091919572169,0.03948893991377504757,0.04556569892982999889,234827565.460442234242500518,881241021.990044230343321086
188,06-02-2021,USDT,1.00264769125734313123512364580427,0.03051187014660264961,0.06833497148003473893,0.03881699395349047415,0.07826696408303842653,74627721.641417,513460232.385184
189,06-03-2021,USDC,0.9997318445293630847104902558213404,0.01777996125392595615,0.02295897313072443084,0.02963144913721993712,0.03444131534598992913,589897236.318416,1179501058.635706
190,06-03-2021,DAI,0.997734654282775425554790997739928,0.02777299408136889412,0.0353455239902784249,0.03928032733610560467,0.04500196524911391421,247114217.000971413189189988,904513500.494282438236113962
191,06-03-2021,USDT,0.9998446326897520311072331140474484,0.03565528836316299463,0.06862688048920537709,0.04398640275994891591,0.07622096145425708739,58970609.021171,532910954.768047
192,06-04-2021,USDC,0.999308021244525874671787003289282,0.01786792564892691882,0.0211864257320284238,0.02970465786223501406,0.03170425303564524198,582100429.746945,1172545162.362059
193,06-04-2021,DAI,0.9992139330628293519680748177133683,0.02742256949539839594,0.03216861558423487113,0.0390317317458204596,0.04121845526227361366,252622642.847564239354370786,897973994.540189809978577362
194,06-04-2021,USDT,0.9988240688020376733764767319252268,0.09006293299633916084,0.06601121812771098791,0.10977051982935107847,0.07243702679730799695,49729740.336347,510864998.565683
195,06-05-2021,USDC,1.003189877160858453226415181828721,0.01837686211101532528,0.01909663500203895998,0.03012473009849100115,0.0281786345769527831,578652658.052893,1216727496.25741
196,06-05-2021,DAI,1.001482029225616950922658942159282,0.02754767236221671085,0.03061436197081471002,0.03912066260105230918,0.03913848126522185982,243512295.924241115335084965,874574054.431667420320921001
197,06-05-2021,USDT,1.002664385488476452517567108084278,0.07121673726953936396,0.07291493259882092106,0.08716068352808087517,0.08035445812788249177,43271930.986754,424109026.710739
198,06-06-2021,USDC,0.9999160440814169610440584938104777,0.01852257263685783258,0.02010163420589415389,0.03024392410104906383,0.02954467279502583486,580098992.758937,1234871344.173979
199,06-06-2021,DAI,1.001641598061995211180073541545533,0.02778068176406435456,0.03347972590951200651,0.03928576344064967212,0.04262229873243488576,232691642.797213304872258136,852107232.085920492868937589
200,06-06-2021,USDT,1.00151434937254436481804455355242,0.05708112877731928919,0.07472044364542041617,0.07008015492557269716,0.08260231158259496509,46658663.427177,442326115.962657
201,06-07-2021,USDC,0.997798721963154094750204948087168,0.01813958913852446671,0.01806149052697079622,0.02992962043996249175,0.02682544976390766827,571348997.236107,1177483169.670811
202,06-07-2021,DAI,1.000196351889900642956504788614627,0.02828850726880763908,0.02981553453073007182,0.03964320543492894633,0.0376160692084611713,220957535.812101568101610865,844553266.026496033574310495
203,06-07-2021,USDT,0.9999191299549757281843718929641068,0.03159072051991229201,0.06786955224044457892,0.03949728574510198723,0.07641068012745540956,52153622.411842,414423369.797793
204,06-08-2021,USDC,0.9964400405341196770368959992783099,0.01820612853559710194,0.01880282626950565285,0.02998446390769652649,0.0278752873805183359,574379422.930671,1190410889.613481
205,06-08-2021,DAI,0.9998028843882727201219022679699251,0.0280720407785060766,0.03165940186519567786,0.03949123726889441694,0.04009628501202938462,219800270.212411760167302009,824800458.134222587409158766
206,06-08-2021,USDT,1.001873551265845930287271154639025,0.0306696177217818907,0.07212393149182678651,0.03891720729057869005,0.08241193480846805836,57123669.343408,400464841.182689
207,06-09-2021,USDC,1.007757668750001159888766424501335,0.01778073699794918305,0.01841708128656435297,0.02963209554382676756,0.02762818072881968523,597859629.719397,1195387094.398951
208,06-09-2021,DAI,1.00429503300000115590341118168133,0.02833905622697929563,0.03194048347290058416,0.03967860900548254941,0.04026171295273941887,214088668.315936248995507483,821765051.504491942511143254
209,06-09-2021,USDT,1.00502122823019952046923284383044,0.03516609528318109164,0.0704674008284257202,0.04338771298197776047,0.07829029207078340994,46734943.029096,420981177.047836
210,06-10-2021,USDC,1.000317002587736127350880542790098,0.01758210763439035817,0.01666312560285507662,0.02946612001704301617,0.02513784129580698218,616923240.082473,1213004637.472846
211,06-10-2021,DAI,1.000987936450645611227438258928249,0.06341422959421925574,0.03065748224447286225,0.08672459502063738817,0.03774716962543355092,186683294.147257113882846393,807262643.347147345545828761
212,06-10-2021,USDT,0.9995264318245059243727161070566223,0.03149975381327319222,0.06193152807413578377,0.03944037776424473447,0.06982564687977648421,55707119.600417,437037638.576869
213,06-11-2021,USDC,1.003289102200001841175963011311379,0.01641517890531623914,0.01579804269801981917,0.02847149660241008206,0.02466605663738856834,608392118.753003,1083828322.205237
214,06-11-2021,DAI,1.001049249200001837065519176891371,0.02726994265512091248,0.02929825192996169847,0.0389229599873054879,0.03765107525871658768,202338624.192191872687160157,709720265.043407868788896748
215,06-11-2021,USDT,1.000592375191164282227091408313221,0.03001262010672164169,0.05399758394527771061,0.03849811289697495314,0.06237138175575440757,66273666.481154,427359001.276594
